nohup: ignoring input
extract basic app positions...
extract basic APP categories...
extract app install ratio features...
extract app install number features...
extract creative install num features...
extract user install app number features...
extract creative install ratio features...
extract connectionType position install ratio features...
extract position install ratio features...
extract user_position install ratio features...
extract the num of the user has clicked features from 24000000 to 25000000...
extract user install ratio features...
extract camgaign install ratio features...
extract ad install ratio features...
extract app active hours features...
extract positionID app install ratio features...
extract positionID creative install ratio features...
all samples:   2610941*45
[0]	train-logloss:0.607194	eval-logloss:0.60725
Multiple eval metrics have been passed: 'eval-logloss' will be used for early stopping.

Will train until eval-logloss hasn't improved in 10 rounds.
[485]	train-logloss:0.096203	eval-logloss:0.09678
[486]	train-logloss:0.096199	eval-logloss:0.096775
[487]	train-logloss:0.096195	eval-logloss:0.096772
[488]	train-logloss:0.096194	eval-logloss:0.09677
[489]	train-logloss:0.096189	eval-logloss:0.096766
[490]	train-logloss:0.096186	eval-logloss:0.096762
[491]	train-logloss:0.096181	eval-logloss:0.096759
[492]	train-logloss:0.096178	eval-logloss:0.096755
[493]	train-logloss:0.096176	eval-logloss:0.096753
[494]	train-logloss:0.096171	eval-logloss:0.096748
[495]	train-logloss:0.096168	eval-logloss:0.096745
[496]	train-logloss:0.096165	eval-logloss:0.096743
[497]	train-logloss:0.096155	eval-logloss:0.096734
[498]	train-logloss:0.096152	eval-logloss:0.096731
[499]	train-logloss:0.096149	eval-logloss:0.096728
[500]	train-logloss:0.096146	eval-logloss:0.096726
[501]	train-logloss:0.096144	eval-logloss:0.096722
[502]	train-logloss:0.096142	eval-logloss:0.09672
[503]	train-logloss:0.096139	eval-logloss:0.096717
[504]	train-logloss:0.096136	eval-logloss:0.096712
[505]	train-logloss:0.096133	eval-logloss:0.09671
[506]	train-logloss:0.096127	eval-logloss:0.096704
[507]	train-logloss:0.096125	eval-logloss:0.096701
[508]	train-logloss:0.096121	eval-logloss:0.096697
[509]	train-logloss:0.09612	eval-logloss:0.096696
[510]	train-logloss:0.096118	eval-logloss:0.096692
[511]	train-logloss:0.096116	eval-logloss:0.09669
[512]	train-logloss:0.096112	eval-logloss:0.096687
[513]	train-logloss:0.096108	eval-logloss:0.09668
[514]	train-logloss:0.096105	eval-logloss:0.096676
[515]	train-logloss:0.096105	eval-logloss:0.096675
[516]	train-logloss:0.096102	eval-logloss:0.096673
[517]	train-logloss:0.096099	eval-logloss:0.096668
[518]	train-logloss:0.096096	eval-logloss:0.096663
[519]	train-logloss:0.096093	eval-logloss:0.096661
[520]	train-logloss:0.096089	eval-logloss:0.096658
[521]	train-logloss:0.096086	eval-logloss:0.096655
[522]	train-logloss:0.096082	eval-logloss:0.09665
[523]	train-logloss:0.096076	eval-logloss:0.096643
[524]	train-logloss:0.096073	eval-logloss:0.096641
[525]	train-logloss:0.09607	eval-logloss:0.096637
[526]	train-logloss:0.096068	eval-logloss:0.096635
[527]	train-logloss:0.096066	eval-logloss:0.096634
[528]	train-logloss:0.096062	eval-logloss:0.09663
[529]	train-logloss:0.096059	eval-logloss:0.096628
[530]	train-logloss:0.096057	eval-logloss:0.096625
[531]	train-logloss:0.096053	eval-logloss:0.096621
[532]	train-logloss:0.09605	eval-logloss:0.096618
[533]	train-logloss:0.096046	eval-logloss:0.096615
[534]	train-logloss:0.096043	eval-logloss:0.096612
[535]	train-logloss:0.096041	eval-logloss:0.096608
[536]	train-logloss:0.096038	eval-logloss:0.096606
[537]	train-logloss:0.096036	eval-logloss:0.096603
[538]	train-logloss:0.096032	eval-logloss:0.0966
[539]	train-logloss:0.096028	eval-logloss:0.096595
[540]	train-logloss:0.096024	eval-logloss:0.096592
[541]	train-logloss:0.09602	eval-logloss:0.096588
[542]	train-logloss:0.096016	eval-logloss:0.096585
[543]	train-logloss:0.096011	eval-logloss:0.096582
[544]	train-logloss:0.096008	eval-logloss:0.096577
[545]	train-logloss:0.096004	eval-logloss:0.096573
[546]	train-logloss:0.096	eval-logloss:0.096568
[547]	train-logloss:0.095997	eval-logloss:0.096566
[548]	train-logloss:0.095995	eval-logloss:0.096564
[549]	train-logloss:0.095992	eval-logloss:0.096561
[550]	train-logloss:0.09599	eval-logloss:0.096558
[551]	train-logloss:0.095987	eval-logloss:0.096555
[552]	train-logloss:0.095985	eval-logloss:0.096552
[553]	train-logloss:0.095982	eval-logloss:0.096549
[554]	train-logloss:0.095979	eval-logloss:0.096545
[555]	train-logloss:0.095975	eval-logloss:0.096541
[556]	train-logloss:0.095963	eval-logloss:0.096529
[557]	train-logloss:0.095961	eval-logloss:0.096526
[558]	train-logloss:0.095958	eval-logloss:0.096522
[559]	train-logloss:0.095954	eval-logloss:0.096518
[560]	train-logloss:0.09595	eval-logloss:0.096515
[561]	train-logloss:0.095948	eval-logloss:0.096512
[562]	train-logloss:0.095944	eval-logloss:0.096509
[563]	train-logloss:0.095942	eval-logloss:0.096505
[564]	train-logloss:0.095938	eval-logloss:0.096503
[565]	train-logloss:0.095924	eval-logloss:0.09649
[566]	train-logloss:0.095919	eval-logloss:0.096485
[567]	train-logloss:0.095916	eval-logloss:0.096483
[568]	train-logloss:0.095914	eval-logloss:0.09648
[569]	train-logloss:0.095913	eval-logloss:0.096479
[570]	train-logloss:0.09591	eval-logloss:0.096475
[571]	train-logloss:0.095907	eval-logloss:0.09647
[572]	train-logloss:0.095904	eval-logloss:0.096467
[573]	train-logloss:0.095902	eval-logloss:0.096466
[574]	train-logloss:0.095898	eval-logloss:0.09646
[575]	train-logloss:0.095891	eval-logloss:0.096454
[576]	train-logloss:0.095891	eval-logloss:0.096453
[577]	train-logloss:0.095889	eval-logloss:0.096451
[578]	train-logloss:0.095889	eval-logloss:0.096451
[579]	train-logloss:0.095886	eval-logloss:0.096448
[580]	train-logloss:0.095882	eval-logloss:0.096444
[581]	train-logloss:0.095879	eval-logloss:0.096443
[582]	train-logloss:0.095875	eval-logloss:0.09644
[583]	train-logloss:0.095873	eval-logloss:0.096437
[584]	train-logloss:0.095871	eval-logloss:0.096435
[585]	train-logloss:0.095866	eval-logloss:0.096431
[586]	train-logloss:0.095863	eval-logloss:0.096427
[587]	train-logloss:0.095859	eval-logloss:0.096424
[588]	train-logloss:0.095855	eval-logloss:0.096422
[589]	train-logloss:0.095852	eval-logloss:0.096418
[590]	train-logloss:0.095849	eval-logloss:0.096416
[591]	train-logloss:0.095849	eval-logloss:0.096415
[592]	train-logloss:0.095847	eval-logloss:0.096412
[593]	train-logloss:0.095845	eval-logloss:0.096412
[594]	train-logloss:0.095844	eval-logloss:0.096411
[595]	train-logloss:0.095844	eval-logloss:0.09641
[596]	train-logloss:0.095843	eval-logloss:0.096409
[597]	train-logloss:0.09584	eval-logloss:0.096407
[598]	train-logloss:0.095838	eval-logloss:0.096404
[599]	train-logloss:0.095836	eval-logloss:0.096401
[600]	train-logloss:0.095832	eval-logloss:0.096398
[601]	train-logloss:0.095829	eval-logloss:0.096393
[602]	train-logloss:0.095826	eval-logloss:0.096389
[603]	train-logloss:0.095811	eval-logloss:0.096375
[604]	train-logloss:0.095808	eval-logloss:0.096372
[605]	train-logloss:0.095805	eval-logloss:0.096369
[606]	train-logloss:0.095802	eval-logloss:0.096365
[607]	train-logloss:0.095799	eval-logloss:0.096362
[608]	train-logloss:0.095795	eval-logloss:0.096357
[609]	train-logloss:0.095792	eval-logloss:0.096354
[610]	train-logloss:0.095789	eval-logloss:0.096352
[611]	train-logloss:0.095787	eval-logloss:0.09635
[612]	train-logloss:0.095781	eval-logloss:0.096345
[613]	train-logloss:0.095777	eval-logloss:0.096342
[614]	train-logloss:0.095774	eval-logloss:0.096339
[615]	train-logloss:0.095774	eval-logloss:0.096339
[616]	train-logloss:0.09577	eval-logloss:0.096334
[617]	train-logloss:0.095769	eval-logloss:0.096331
[618]	train-logloss:0.095768	eval-logloss:0.09633
[619]	train-logloss:0.095762	eval-logloss:0.096324
[620]	train-logloss:0.09576	eval-logloss:0.096322
[621]	train-logloss:0.095757	eval-logloss:0.096317
[622]	train-logloss:0.095753	eval-logloss:0.096314
[623]	train-logloss:0.09575	eval-logloss:0.09631
[624]	train-logloss:0.095747	eval-logloss:0.096307
[625]	train-logloss:0.095744	eval-logloss:0.096304
[626]	train-logloss:0.095742	eval-logloss:0.096303
[627]	train-logloss:0.09574	eval-logloss:0.0963
[628]	train-logloss:0.095737	eval-logloss:0.096297
[629]	train-logloss:0.095734	eval-logloss:0.096295
[630]	train-logloss:0.095731	eval-logloss:0.09629
[631]	train-logloss:0.095729	eval-logloss:0.096287
[632]	train-logloss:0.095726	eval-logloss:0.096284
[633]	train-logloss:0.095724	eval-logloss:0.096282
[634]	train-logloss:0.095722	eval-logloss:0.09628
[635]	train-logloss:0.095719	eval-logloss:0.096277
[636]	train-logloss:0.095716	eval-logloss:0.096275
[637]	train-logloss:0.095712	eval-logloss:0.096271
[638]	train-logloss:0.095709	eval-logloss:0.096268
[639]	train-logloss:0.095706	eval-logloss:0.096265
[640]	train-logloss:0.095702	eval-logloss:0.096261
[641]	train-logloss:0.095698	eval-logloss:0.096258
[642]	train-logloss:0.095695	eval-logloss:0.096254
[643]	train-logloss:0.095691	eval-logloss:0.09625
[644]	train-logloss:0.09569	eval-logloss:0.096248
[645]	train-logloss:0.095689	eval-logloss:0.096246
[646]	train-logloss:0.095689	eval-logloss:0.096246
[647]	train-logloss:0.095685	eval-logloss:0.096242
[648]	train-logloss:0.095684	eval-logloss:0.096242
[649]	train-logloss:0.095681	eval-logloss:0.09624
[650]	train-logloss:0.095681	eval-logloss:0.09624
[651]	train-logloss:0.095677	eval-logloss:0.096236
[652]	train-logloss:0.095673	eval-logloss:0.096233
[653]	train-logloss:0.09567	eval-logloss:0.096231
[654]	train-logloss:0.09566	eval-logloss:0.09622
[655]	train-logloss:0.095656	eval-logloss:0.096217
[656]	train-logloss:0.095653	eval-logloss:0.096214
[657]	train-logloss:0.09565	eval-logloss:0.096211
[658]	train-logloss:0.095646	eval-logloss:0.096207
[659]	train-logloss:0.095633	eval-logloss:0.096194
[660]	train-logloss:0.095629	eval-logloss:0.096189
[661]	train-logloss:0.095626	eval-logloss:0.096185
[662]	train-logloss:0.095623	eval-logloss:0.096182
[663]	train-logloss:0.095622	eval-logloss:0.096179
[664]	train-logloss:0.09562	eval-logloss:0.096178
[665]	train-logloss:0.095618	eval-logloss:0.096176
[666]	train-logloss:0.095603	eval-logloss:0.09616
[667]	train-logloss:0.095601	eval-logloss:0.096157
[668]	train-logloss:0.095598	eval-logloss:0.096156
[669]	train-logloss:0.095595	eval-logloss:0.096153
[670]	train-logloss:0.095592	eval-logloss:0.09615
[671]	train-logloss:0.095589	eval-logloss:0.096147
[672]	train-logloss:0.095587	eval-logloss:0.096144
[673]	train-logloss:0.095584	eval-logloss:0.096141
[674]	train-logloss:0.095582	eval-logloss:0.096139
[675]	train-logloss:0.095579	eval-logloss:0.096136
[676]	train-logloss:0.095576	eval-logloss:0.096132
[677]	train-logloss:0.095573	eval-logloss:0.09613
[678]	train-logloss:0.095571	eval-logloss:0.096128
[679]	train-logloss:0.09557	eval-logloss:0.096127
[680]	train-logloss:0.095567	eval-logloss:0.096123
[681]	train-logloss:0.095565	eval-logloss:0.096121
[682]	train-logloss:0.095564	eval-logloss:0.096119
[683]	train-logloss:0.095553	eval-logloss:0.09611
[684]	train-logloss:0.09555	eval-logloss:0.096107
[685]	train-logloss:0.095546	eval-logloss:0.096105
[686]	train-logloss:0.095544	eval-logloss:0.096103
[687]	train-logloss:0.095541	eval-logloss:0.096101
[688]	train-logloss:0.095537	eval-logloss:0.096098
[689]	train-logloss:0.095534	eval-logloss:0.096095
[690]	train-logloss:0.095533	eval-logloss:0.096095
[691]	train-logloss:0.095531	eval-logloss:0.096093
[692]	train-logloss:0.095527	eval-logloss:0.096088
[693]	train-logloss:0.095527	eval-logloss:0.096088
[694]	train-logloss:0.095524	eval-logloss:0.096084
[695]	train-logloss:0.095521	eval-logloss:0.09608
[696]	train-logloss:0.095521	eval-logloss:0.09608
[697]	train-logloss:0.095516	eval-logloss:0.096073
[698]	train-logloss:0.095512	eval-logloss:0.096068
[699]	train-logloss:0.095509	eval-logloss:0.096065
[700]	train-logloss:0.095508	eval-logloss:0.096061
[701]	train-logloss:0.095506	eval-logloss:0.096059
[702]	train-logloss:0.095504	eval-logloss:0.096056
[703]	train-logloss:0.095502	eval-logloss:0.096054
[704]	train-logloss:0.095499	eval-logloss:0.09605
[705]	train-logloss:0.095493	eval-logloss:0.096045
[706]	train-logloss:0.09549	eval-logloss:0.096041
[707]	train-logloss:0.095488	eval-logloss:0.096039
[708]	train-logloss:0.095485	eval-logloss:0.096036
[709]	train-logloss:0.095482	eval-logloss:0.096034
[710]	train-logloss:0.09548	eval-logloss:0.096032
[711]	train-logloss:0.095479	eval-logloss:0.096031
[712]	train-logloss:0.095474	eval-logloss:0.096027
[713]	train-logloss:0.095473	eval-logloss:0.096025
[714]	train-logloss:0.095472	eval-logloss:0.096023
[715]	train-logloss:0.095469	eval-logloss:0.096021
[716]	train-logloss:0.095465	eval-logloss:0.096019
[717]	train-logloss:0.095462	eval-logloss:0.096015
[718]	train-logloss:0.095458	eval-logloss:0.096013
[719]	train-logloss:0.095455	eval-logloss:0.09601
[720]	train-logloss:0.095453	eval-logloss:0.096008
[721]	train-logloss:0.095449	eval-logloss:0.096006
[722]	train-logloss:0.095447	eval-logloss:0.096003
[723]	train-logloss:0.095443	eval-logloss:0.095999
[724]	train-logloss:0.095442	eval-logloss:0.095998
[725]	train-logloss:0.095441	eval-logloss:0.095997
[726]	train-logloss:0.095441	eval-logloss:0.095997
[727]	train-logloss:0.095438	eval-logloss:0.095996
[728]	train-logloss:0.095435	eval-logloss:0.095993
[729]	train-logloss:0.095432	eval-logloss:0.095989
[730]	train-logloss:0.095428	eval-logloss:0.095985
[731]	train-logloss:0.095428	eval-logloss:0.095985
[732]	train-logloss:0.095423	eval-logloss:0.095981
[733]	train-logloss:0.09542	eval-logloss:0.095978
[734]	train-logloss:0.095418	eval-logloss:0.095977
[735]	train-logloss:0.095416	eval-logloss:0.095975
[736]	train-logloss:0.095414	eval-logloss:0.095974
[737]	train-logloss:0.095412	eval-logloss:0.095973
[738]	train-logloss:0.095408	eval-logloss:0.095968
[739]	train-logloss:0.095403	eval-logloss:0.095963
[740]	train-logloss:0.095401	eval-logloss:0.095959
[741]	train-logloss:0.095401	eval-logloss:0.095959
[742]	train-logloss:0.095399	eval-logloss:0.095958
[743]	train-logloss:0.095396	eval-logloss:0.095954
[744]	train-logloss:0.095394	eval-logloss:0.095951
[745]	train-logloss:0.095391	eval-logloss:0.095948
[746]	train-logloss:0.095391	eval-logloss:0.095946
[747]	train-logloss:0.095388	eval-logloss:0.095943
[748]	train-logloss:0.095384	eval-logloss:0.095939
[749]	train-logloss:0.095384	eval-logloss:0.095939
[750]	train-logloss:0.095384	eval-logloss:0.095938
[751]	train-logloss:0.09537	eval-logloss:0.095924
[752]	train-logloss:0.095367	eval-logloss:0.095921
[753]	train-logloss:0.095365	eval-logloss:0.095918
[754]	train-logloss:0.095363	eval-logloss:0.095915
[755]	train-logloss:0.09536	eval-logloss:0.095912
[756]	train-logloss:0.095357	eval-logloss:0.09591
[757]	train-logloss:0.095354	eval-logloss:0.095905
[758]	train-logloss:0.095352	eval-logloss:0.095903
[759]	train-logloss:0.09535	eval-logloss:0.095901
[760]	train-logloss:0.095346	eval-logloss:0.095898
[761]	train-logloss:0.095343	eval-logloss:0.095894
[762]	train-logloss:0.095341	eval-logloss:0.095892
[763]	train-logloss:0.09534	eval-logloss:0.095891
[764]	train-logloss:0.095337	eval-logloss:0.095886
[765]	train-logloss:0.095335	eval-logloss:0.095885
[766]	train-logloss:0.095334	eval-logloss:0.095884
[767]	train-logloss:0.095333	eval-logloss:0.095882
[768]	train-logloss:0.095329	eval-logloss:0.09588
[769]	train-logloss:0.095329	eval-logloss:0.095879
[770]	train-logloss:0.095329	eval-logloss:0.095878
[771]	train-logloss:0.095327	eval-logloss:0.095876
[772]	train-logloss:0.095323	eval-logloss:0.095872
[773]	train-logloss:0.095318	eval-logloss:0.095868
[774]	train-logloss:0.095316	eval-logloss:0.095866
[775]	train-logloss:0.095312	eval-logloss:0.095861
[776]	train-logloss:0.09531	eval-logloss:0.09586
[777]	train-logloss:0.095293	eval-logloss:0.095843
[778]	train-logloss:0.095291	eval-logloss:0.095841
[779]	train-logloss:0.095288	eval-logloss:0.095837
[780]	train-logloss:0.095286	eval-logloss:0.095835
[781]	train-logloss:0.095284	eval-logloss:0.095831
[782]	train-logloss:0.095281	eval-logloss:0.095828
[783]	train-logloss:0.095278	eval-logloss:0.095825
[784]	train-logloss:0.095275	eval-logloss:0.095823
[785]	train-logloss:0.095272	eval-logloss:0.09582
[786]	train-logloss:0.095269	eval-logloss:0.095818
[787]	train-logloss:0.095267	eval-logloss:0.095815
[788]	train-logloss:0.095265	eval-logloss:0.095812
[789]	train-logloss:0.095262	eval-logloss:0.09581
[790]	train-logloss:0.095262	eval-logloss:0.095809
[791]	train-logloss:0.095258	eval-logloss:0.095807
[792]	train-logloss:0.095257	eval-logloss:0.095806
[793]	train-logloss:0.095254	eval-logloss:0.095803
[794]	train-logloss:0.09525	eval-logloss:0.095799
[795]	train-logloss:0.095249	eval-logloss:0.095798
[796]	train-logloss:0.095248	eval-logloss:0.095797
[797]	train-logloss:0.095246	eval-logloss:0.095794
[798]	train-logloss:0.095243	eval-logloss:0.095791
[799]	train-logloss:0.09524	eval-logloss:0.095788
[800]	train-logloss:0.095238	eval-logloss:0.095787
[801]	train-logloss:0.095237	eval-logloss:0.095785
[802]	train-logloss:0.095234	eval-logloss:0.095782
[803]	train-logloss:0.095232	eval-logloss:0.095778
[804]	train-logloss:0.09523	eval-logloss:0.095776
[805]	train-logloss:0.095228	eval-logloss:0.095774
[806]	train-logloss:0.095225	eval-logloss:0.09577
[807]	train-logloss:0.095222	eval-logloss:0.095766
[808]	train-logloss:0.09522	eval-logloss:0.095762
[809]	train-logloss:0.095219	eval-logloss:0.095762
[810]	train-logloss:0.095216	eval-logloss:0.095759
[811]	train-logloss:0.095215	eval-logloss:0.095758
[812]	train-logloss:0.095213	eval-logloss:0.095755
[813]	train-logloss:0.095211	eval-logloss:0.095753
[814]	train-logloss:0.095209	eval-logloss:0.09575
[815]	train-logloss:0.095206	eval-logloss:0.095746
[816]	train-logloss:0.095204	eval-logloss:0.095744
[817]	train-logloss:0.095202	eval-logloss:0.095743
[818]	train-logloss:0.095198	eval-logloss:0.095738
[819]	train-logloss:0.095197	eval-logloss:0.095736
[820]	train-logloss:0.095194	eval-logloss:0.095735
[821]	train-logloss:0.095192	eval-logloss:0.095732
[822]	train-logloss:0.095189	eval-logloss:0.09573
[823]	train-logloss:0.095186	eval-logloss:0.095727
[824]	train-logloss:0.095184	eval-logloss:0.095725
[825]	train-logloss:0.095182	eval-logloss:0.095722
[826]	train-logloss:0.095179	eval-logloss:0.095718
[827]	train-logloss:0.095177	eval-logloss:0.095717
[828]	train-logloss:0.095175	eval-logloss:0.095715
[829]	train-logloss:0.095173	eval-logloss:0.095713
[830]	train-logloss:0.09517	eval-logloss:0.095709
[831]	train-logloss:0.095168	eval-logloss:0.095705
[832]	train-logloss:0.095166	eval-logloss:0.095704
[833]	train-logloss:0.095164	eval-logloss:0.095702
[834]	train-logloss:0.095162	eval-logloss:0.0957
[835]	train-logloss:0.09516	eval-logloss:0.095699
[836]	train-logloss:0.095159	eval-logloss:0.095696
[837]	train-logloss:0.095156	eval-logloss:0.095693
[838]	train-logloss:0.095155	eval-logloss:0.095691
[839]	train-logloss:0.095153	eval-logloss:0.095689
[840]	train-logloss:0.095153	eval-logloss:0.095689
[841]	train-logloss:0.09515	eval-logloss:0.095686
[842]	train-logloss:0.095148	eval-logloss:0.095684
[843]	train-logloss:0.095146	eval-logloss:0.09568
[844]	train-logloss:0.095144	eval-logloss:0.095679
[845]	train-logloss:0.095141	eval-logloss:0.095676
[846]	train-logloss:0.095138	eval-logloss:0.095673
[847]	train-logloss:0.095137	eval-logloss:0.095672
[848]	train-logloss:0.095135	eval-logloss:0.095669
[849]	train-logloss:0.095132	eval-logloss:0.095666
[850]	train-logloss:0.095129	eval-logloss:0.095664
[851]	train-logloss:0.095127	eval-logloss:0.095662
[852]	train-logloss:0.095125	eval-logloss:0.09566
[853]	train-logloss:0.095123	eval-logloss:0.095656
[854]	train-logloss:0.095118	eval-logloss:0.095652
[855]	train-logloss:0.095113	eval-logloss:0.095646
[856]	train-logloss:0.095106	eval-logloss:0.095639
[857]	train-logloss:0.095104	eval-logloss:0.095636
[858]	train-logloss:0.095102	eval-logloss:0.095634
[859]	train-logloss:0.0951	eval-logloss:0.095632
[860]	train-logloss:0.095098	eval-logloss:0.095629
[861]	train-logloss:0.095097	eval-logloss:0.095628
[862]	train-logloss:0.095095	eval-logloss:0.095626
[863]	train-logloss:0.095091	eval-logloss:0.095623
[864]	train-logloss:0.09509	eval-logloss:0.095622
[865]	train-logloss:0.095086	eval-logloss:0.09562
[866]	train-logloss:0.095085	eval-logloss:0.095617
[867]	train-logloss:0.095084	eval-logloss:0.095616
[868]	train-logloss:0.095082	eval-logloss:0.095613
[869]	train-logloss:0.095077	eval-logloss:0.095608
[870]	train-logloss:0.095075	eval-logloss:0.095607
[871]	train-logloss:0.095073	eval-logloss:0.095605
[872]	train-logloss:0.095069	eval-logloss:0.095601
[873]	train-logloss:0.095067	eval-logloss:0.095599
[874]	train-logloss:0.095066	eval-logloss:0.095597
[875]	train-logloss:0.095064	eval-logloss:0.095595
[876]	train-logloss:0.095062	eval-logloss:0.095594
[877]	train-logloss:0.09506	eval-logloss:0.095592
[878]	train-logloss:0.095058	eval-logloss:0.095589
[879]	train-logloss:0.095056	eval-logloss:0.095587
[880]	train-logloss:0.095054	eval-logloss:0.095585
[881]	train-logloss:0.095052	eval-logloss:0.095583
[882]	train-logloss:0.095051	eval-logloss:0.095582
[883]	train-logloss:0.095049	eval-logloss:0.095579
[884]	train-logloss:0.095047	eval-logloss:0.095577
[885]	train-logloss:0.095045	eval-logloss:0.095573
[886]	train-logloss:0.095042	eval-logloss:0.09557
[887]	train-logloss:0.095042	eval-logloss:0.09557
[888]	train-logloss:0.095038	eval-logloss:0.095566
[889]	train-logloss:0.095037	eval-logloss:0.095565
[890]	train-logloss:0.095035	eval-logloss:0.095563
[891]	train-logloss:0.095032	eval-logloss:0.095559
[892]	train-logloss:0.095027	eval-logloss:0.095552
[893]	train-logloss:0.095024	eval-logloss:0.09555
[894]	train-logloss:0.095019	eval-logloss:0.095545
[895]	train-logloss:0.095015	eval-logloss:0.095542
[896]	train-logloss:0.095013	eval-logloss:0.095541
[897]	train-logloss:0.095011	eval-logloss:0.095537
[898]	train-logloss:0.095004	eval-logloss:0.095531
[899]	train-logloss:0.094999	eval-logloss:0.095525
[900]	train-logloss:0.094997	eval-logloss:0.095523
[901]	train-logloss:0.094995	eval-logloss:0.095521
[902]	train-logloss:0.094993	eval-logloss:0.095519
[903]	train-logloss:0.09499	eval-logloss:0.095517
[904]	train-logloss:0.094988	eval-logloss:0.095514
[905]	train-logloss:0.094988	eval-logloss:0.095514
[906]	train-logloss:0.094984	eval-logloss:0.095509
[907]	train-logloss:0.094981	eval-logloss:0.095507
[908]	train-logloss:0.094978	eval-logloss:0.095505
[909]	train-logloss:0.094976	eval-logloss:0.095502
[910]	train-logloss:0.094974	eval-logloss:0.095499
[911]	train-logloss:0.094972	eval-logloss:0.095496
[912]	train-logloss:0.094969	eval-logloss:0.095493
[913]	train-logloss:0.094966	eval-logloss:0.09549
[914]	train-logloss:0.094965	eval-logloss:0.095488
[915]	train-logloss:0.094962	eval-logloss:0.095486
[916]	train-logloss:0.09496	eval-logloss:0.095484
[917]	train-logloss:0.094958	eval-logloss:0.095482
[918]	train-logloss:0.094956	eval-logloss:0.095481
[919]	train-logloss:0.094954	eval-logloss:0.095479
[920]	train-logloss:0.094952	eval-logloss:0.095477
[921]	train-logloss:0.094949	eval-logloss:0.095474
[922]	train-logloss:0.094947	eval-logloss:0.095471
[923]	train-logloss:0.094945	eval-logloss:0.09547
[924]	train-logloss:0.094942	eval-logloss:0.095467
[925]	train-logloss:0.094941	eval-logloss:0.095466
[926]	train-logloss:0.094939	eval-logloss:0.095464
[927]	train-logloss:0.094937	eval-logloss:0.095463
[928]	train-logloss:0.094933	eval-logloss:0.095458
[929]	train-logloss:0.094931	eval-logloss:0.095456
[930]	train-logloss:0.094929	eval-logloss:0.095454
[931]	train-logloss:0.094926	eval-logloss:0.095451
[932]	train-logloss:0.094925	eval-logloss:0.095449
[933]	train-logloss:0.094921	eval-logloss:0.095447
[934]	train-logloss:0.09492	eval-logloss:0.095445
[935]	train-logloss:0.094918	eval-logloss:0.095444
[936]	train-logloss:0.094916	eval-logloss:0.095443
[937]	train-logloss:0.094915	eval-logloss:0.095442
[938]	train-logloss:0.094912	eval-logloss:0.095439
[939]	train-logloss:0.09491	eval-logloss:0.095436
[940]	train-logloss:0.094908	eval-logloss:0.095435
[941]	train-logloss:0.094908	eval-logloss:0.095434
[942]	train-logloss:0.094906	eval-logloss:0.095431
[943]	train-logloss:0.094905	eval-logloss:0.095431
[944]	train-logloss:0.094904	eval-logloss:0.095429
[945]	train-logloss:0.094903	eval-logloss:0.095428
[946]	train-logloss:0.094901	eval-logloss:0.095428
[947]	train-logloss:0.0949	eval-logloss:0.095427
[948]	train-logloss:0.094899	eval-logloss:0.095425
[949]	train-logloss:0.094897	eval-logloss:0.095422
[950]	train-logloss:0.094895	eval-logloss:0.095422
[951]	train-logloss:0.094893	eval-logloss:0.095419
[952]	train-logloss:0.094892	eval-logloss:0.095416
[953]	train-logloss:0.09489	eval-logloss:0.095415
[954]	train-logloss:0.094889	eval-logloss:0.095412
[955]	train-logloss:0.094887	eval-logloss:0.095409
[956]	train-logloss:0.094885	eval-logloss:0.095407
[957]	train-logloss:0.094882	eval-logloss:0.095402
[958]	train-logloss:0.094878	eval-logloss:0.095398
[959]	train-logloss:0.094877	eval-logloss:0.095395
[960]	train-logloss:0.094873	eval-logloss:0.095392
[961]	train-logloss:0.094872	eval-logloss:0.095391
[962]	train-logloss:0.094869	eval-logloss:0.095389
[963]	train-logloss:0.094867	eval-logloss:0.095387
[964]	train-logloss:0.094864	eval-logloss:0.095384
[965]	train-logloss:0.094862	eval-logloss:0.095381
[966]	train-logloss:0.094856	eval-logloss:0.095376
[967]	train-logloss:0.094855	eval-logloss:0.095375
[968]	train-logloss:0.094853	eval-logloss:0.095373
[969]	train-logloss:0.094851	eval-logloss:0.09537
[970]	train-logloss:0.094848	eval-logloss:0.095368
[971]	train-logloss:0.094845	eval-logloss:0.095366
[972]	train-logloss:0.094843	eval-logloss:0.095364
[973]	train-logloss:0.094841	eval-logloss:0.095363
[974]	train-logloss:0.094839	eval-logloss:0.095361
[975]	train-logloss:0.094838	eval-logloss:0.09536
[976]	train-logloss:0.094838	eval-logloss:0.095359
[977]	train-logloss:0.094835	eval-logloss:0.095357
[978]	train-logloss:0.094833	eval-logloss:0.095354
[979]	train-logloss:0.094832	eval-logloss:0.095351
[980]	train-logloss:0.094832	eval-logloss:0.095351
[981]	train-logloss:0.09483	eval-logloss:0.095349
[982]	train-logloss:0.094829	eval-logloss:0.095348
[983]	train-logloss:0.094826	eval-logloss:0.095345
[984]	train-logloss:0.094824	eval-logloss:0.095342
[985]	train-logloss:0.094823	eval-logloss:0.095341
[986]	train-logloss:0.094821	eval-logloss:0.09534
[987]	train-logloss:0.094817	eval-logloss:0.095336
[988]	train-logloss:0.094816	eval-logloss:0.095336
[989]	train-logloss:0.094816	eval-logloss:0.095335
[990]	train-logloss:0.094814	eval-logloss:0.095333
[991]	train-logloss:0.094812	eval-logloss:0.095332
